"","ID","season","name","team","position","situation","games_played","icetime","shifts","iceTimeRank","expectedGoals","corsi","shotAttempts","points","goals","faceoffsWon","takeways","giveaways","hits"
"305",8478843,2022,"Denis Malgin","COL","C","5on4",65,2531,68,260,0.87,0.82,12,1,0,0,0,1,0
"306",8475745,2022,"Charlie Coyle","BOS","C","5on4",82,3190,79,342,0.71,0.81,9,0,0,25,1,2,0
"307",8480012,2022,"Elias Pettersson","VAN","C","5on4",80,17457,175,204,0.89,0.9,153,22,6,22,4,9,3
"308",8482077,2022,"Dylan Holloway","EDM","L","5on4",51,2099,59,216,0.92,0.91,6,0,0,5,0,1,0
"309",8480853,2022,"Liam Foudy","CBJ","C","5on4",62,511,22,130,0.67,0.69,2,0,0,0,0,0,0
"310",8481013,2022,"Jonatan Berggren","DET","R","5on4",67,6330,134,368,0.82,0.81,26,9,5,1,2,3,0
"311",8479671,2022,"Mathieu Olivier","CBJ","R","5on4",66,49,8,77,0,0,0,0,0,0,0,0,1
"312",8480043,2022,"Timothy Liljegren","TOR","D","5on4",67,1956,62,103,0.72,0.78,8,1,0,0,0,0,1
"313",8477500,2022,"Bo Horvat","NYI","C","5on4",79,15754,153,191,0.85,0.9,99,19,10,195,1,2,2
"314",8479371,2022,"Dante Fabbro","NSH","D","5on4",79,1330,38,84,0.78,0.81,6,1,0,0,0,1,0
"315",8477425,2022,"Miles Wood","NJD","L","5on4",76,4970,120,421,0.88,0.77,30,3,2,0,1,7,2
"316",8481072,2022,"Tim Berni","CBJ","D","5on4",59,489,29,86,0.62,0.73,0,0,0,0,0,0,0
"317",8479388,2022,"Riley Stillman","BUF","D","5on4",50,98,6,25,1,1,1,0,0,0,0,0,0
"318",8477919,2022,"Frederick Gaudreau","MIN","C","5on4",82,5534,149,488,0.83,0.85,23,4,3,26,0,1,1
"319",8478400,2022,"Colin White","FLA","C","5on4",68,2044,53,161,0.9,0.89,3,0,0,5,0,0,1
"320",8477903,2022,"Garnet Hathaway","BOS","R","5on4",84,45,11,103,0,0,0,0,0,0,0,0,0
"321",8482055,2022,"Drew O'Connor","PIT","L","5on4",46,80,7,49,0,0,0,0,0,0,0,0,0
"322",8477998,2022,"Warren Foegele","EDM","L","5on4",67,1799,60,239,0.91,0.82,4,0,0,0,0,1,3
"323",8475233,2022,"David Savard","MTL","D","5on4",62,513,47,109,0.91,0.78,4,0,0,0,0,0,0
"324",8476887,2022,"Filip Forsberg","NSH","L","5on4",50,8598,114,167,0.87,0.87,88,9,3,0,2,5,3
"325",8476456,2022,"Jonathan Huberdeau","CGY","C","5on4",79,12971,187,273,0.85,0.88,72,14,4,0,4,10,2
"326",8473533,2022,"Jordan Staal","CAR","C","5on4",81,1151,59,371,0.87,0.87,5,0,0,22,0,0,0
"327",8478233,2022,"Andrew Mangiapane","CGY","L","5on4",82,9990,191,406,0.81,0.88,48,4,2,2,5,0,3
"328",8479543,2022,"Michael Pezzetta","MTL","L","5on4",63,130,8,71,0.96,0.75,0,1,0,0,0,0,0
"329",8480281,2022,"Alexey Toropchenko","STL","R","5on4",69,367,16,155,0.66,0.71,1,0,0,0,0,0,0
"330",8476458,2022,"Ryan Strome","ANA","C","5on4",82,10184,170,336,0.79,0.88,36,4,1,39,1,1,1
"331",8478038,2022,"Devon Toews","COL","D","5on4",80,9336,166,155,0.88,0.87,32,6,1,0,3,6,0
"332",8476923,2022,"Damon Severson","NJD","D","5on4",81,6264,147,148,0.88,0.8,23,4,1,0,0,3,2
"333",8475193,2022,"Tomas Tatar","NJD","L","5on4",82,7742,151,411,0.91,0.86,32,4,1,3,2,7,5
"334",8477933,2022,"Sam Reinhart","FLA","C","5on4",82,18428,211,204,0.9,0.87,113,24,13,58,0,7,5
"335",8476278,2022,"Colin Blackwell","CHI","C","5on4",53,87,10,81,1,1,1,0,0,0,0,0,1
"336",8477451,2022,"Ryan Hartman","MIN","R","5on4",59,4291,99,312,0.89,0.88,28,4,1,7,0,1,1
"337",8479066,2022,"Ryan Lomberg","FLA","L","5on4",82,597,21,157,0.55,0.6,1,0,0,0,0,0,1
"338",8477488,2022,"Brett Pesce","CAR","D","5on4",82,5178,125,153,0.91,0.9,24,4,1,0,2,0,0
"339",8476873,2022,"Mark Jankowski","NSH","C","5on4",50,196,15,129,0.1,0.67,0,0,0,1,0,0,0
"340",8480025,2022,"MacKenzie Entwistle","CHI","R","5on4",66,5305,108,312,0.69,0.78,18,1,0,9,0,2,0
"341",8476822,2022,"Luke Glendening","DAL","C","5on4",70,258,23,198,0.87,0.8,1,0,0,4,0,0,0
"342",8477504,2022,"Josh Morrissey","WPG","D","5on4",78,16109,185,87,0.88,0.85,75,21,2,0,4,5,5
"343",8475791,2022,"Taylor Hall","BOS","L","5on4",61,7724,140,278,0.89,0.88,40,7,3,1,0,5,4
"344",8480434,2022,"Sean Durzi","LAK","D","5on4",72,8963,173,125,0.88,0.86,55,16,1,0,0,4,2
"345",8476981,2022,"Josh Anderson","MTL","R","5on4",69,6994,136,370,0.82,0.86,38,4,4,4,1,5,10
"346",8476979,2022,"Erik Gustafsson","TOR","D","5on4",70,9216,138,106,0.85,0.84,31,11,0,0,3,4,1
"347",8476869,2022,"Brady Skjei","CAR","D","5on4",81,4565,107,160,0.93,0.93,28,7,4,0,1,2,2
"348",8470621,2022,"Corey Perry","TBL","R","5on4",81,7114,161,441,0.84,0.85,32,11,6,0,2,2,2
"349",8477839,2022,"Conor Sheary","WSH","L","5on4",82,5373,126,349,0.84,0.85,15,7,2,5,2,4,3
"350",8479591,2022,"Michael Eyssimont","TBL","C","5on4",54,2073,47,203,0.56,0.75,13,0,0,1,0,2,1
"351",8479987,2022,"Morgan Geekie","SEA","C","5on4",69,253,13,104,1,1,1,1,1,0,0,0,0
"352",8480893,2022,"Kirill Marchenko","CBJ","R","5on4",59,9285,130,216,0.81,0.85,65,8,7,0,2,1,3
"353",8481557,2022,"Matt Boldy","MIN","L","5on4",81,17045,177,207,0.91,0.91,123,24,8,15,1,7,1
"354",8480011,2022,"Klim Kostin","EDM","C","5on4",57,186,2,17,1,1,1,0,0,0,0,0,0
"355",8475744,2022,"Evgeny Kuznetsov","WSH","C","5on4",81,12793,169,268,0.84,0.86,80,15,3,32,3,14,1
"356",8476429,2022,"Scott Mayfield","NYI","D","5on4",82,188,23,80,0.25,0.5,0,0,0,0,0,0,0
"357",8479346,2022,"Dillon Dube","CGY","C","5on4",82,6593,143,422,0.89,0.88,45,4,1,6,0,4,5
"358",8474573,2022,"Josh Bailey","NYI","R","5on4",64,5287,119,323,0.89,0.86,17,3,0,2,0,5,0
"359",8477505,2022,"Alex Wennberg","SEA","C","5on4",82,10780,170,331,0.89,0.88,35,9,4,60,3,2,2
"360",8481186,2022,"Logan O'Connor","COL","R","5on4",82,243,15,117,1,1,0,0,0,0,0,0,1
"361",8481528,2022,"Dylan Cozens","BUF","C","5on4",81,12968,197,368,0.9,0.91,68,16,4,81,0,4,0
"362",8482149,2022,"Cole Perfetti","WPG","C","5on4",51,4826,103,231,0.86,0.89,26,4,1,0,1,3,2
"363",8479383,2022,"Boris Katchouk","CHI","L","5on4",58,1531,36,143,0.49,0.86,20,0,0,0,1,0,0
"364",8481624,2022,"Ilya Mikheyev","VAN","R","5on4",46,4025,92,284,0.87,0.87,15,3,1,0,0,1,0
"365",8476449,2022,"Scott Harrington","ANA","D","5on4",45,165,14,51,0.55,0.5,0,0,0,0,0,0,0
"366",8478483,2022,"Mitchell Marner","TOR","R","5on4",80,16819,154,199,0.9,0.89,98,35,8,0,4,21,3
"367",8482073,2022,"Braden Schneider","NYR","D","5on4",81,250,9,42,0.57,0.56,1,0,0,0,0,0,0
"368",8478420,2022,"Mikko Rantanen","COL","R","5on4",82,19545,152,138,0.91,0.89,131,34,12,47,3,9,3
"369",8479314,2022,"Matthew Tkachuk","FLA","L","5on4",79,19733,182,108,0.92,0.89,142,35,13,2,2,16,1
"370",8471215,2022,"Evgeni Malkin","PIT","C","5on4",82,18983,189,162,0.82,0.85,129,25,10,24,4,27,3
"371",8477476,2022,"Artturi Lehkonen","COL","L","5on4",64,13063,129,206,0.94,0.91,60,19,8,0,0,2,8
"372",8476346,2022,"Johnny Gaudreau","CBJ","L","5on4",80,14371,132,221,0.81,0.84,85,22,3,0,3,13,0
"373",8479945,2022,"Gavin Bayreuther","CBJ","D","5on4",51,930,19,34,0.79,0.86,4,1,0,0,0,0,0
"374",8474145,2022,"Robert Bortuzzo","STL","D","5on4",43,33,2,4,0,0,0,0,0,0,0,0,0
"375",8476460,2022,"Mark Scheifele","WPG","C","5on4",81,16489,188,191,0.87,0.86,91,17,10,93,3,6,5
"376",8476462,2022,"Dougie Hamilton","NJD","D","5on4",82,14431,158,87,0.88,0.88,100,19,5,0,1,6,1
"377",8478398,2022,"Kyle Connor","WPG","L","5on4",82,16768,182,167,0.87,0.86,146,23,5,0,2,9,0
"378",8475324,2022,"Nick Jensen","WSH","D","5on4",77,119,19,63,1,1,0,0,0,0,0,0,0
"379",8475455,2022,"Brenden Dillon","WPG","D","5on4",82,567,38,137,0.85,0.82,3,0,0,0,0,1,0
"380",8477934,2022,"Leon Draisaitl","EDM","C","5on4",80,18108,146,173,0.95,0.91,152,57,30,184,4,14,2
"381",8475171,2022,"Oliver Ekman-Larsson","VAN","D","5on4",54,4988,117,100,0.79,0.8,30,4,0,0,0,2,1
"382",8476479,2022,"Phillip Danault","LAK","C","5on4",82,9831,198,389,0.89,0.87,31,19,3,88,3,4,1
"383",8477021,2022,"Alexander Kerfoot","TOR","C","5on4",82,3283,87,363,0.75,0.81,8,3,2,12,1,1,0
"384",8478109,2022,"Victor Olofsson","BUF","L","5on4",75,10796,193,323,0.88,0.86,66,10,6,0,1,3,1
"385",8478975,2022,"Mason Marchment","DAL","L","5on4",68,6236,135,371,0.91,0.87,41,5,2,4,0,3,3
"386",8477940,2022,"Nikolaj Ehlers","WPG","L","5on4",45,7344,120,201,0.88,0.88,59,11,3,0,2,5,1
"387",8477409,2022,"Carter Verhaeghe","FLA","C","5on4",81,9978,170,339,0.85,0.87,92,12,7,0,0,10,1
"388",8475158,2022,"Ryan O'Reilly","TOR","C","5on4",53,5685,112,276,0.74,0.86,17,5,1,54,0,0,2
"389",8480008,2022,"Adam Ruzicka","CGY","C","5on4",44,4333,88,209,0.94,0.91,23,6,2,5,0,1,2
"390",8481147,2022,"Reese Johnson","CHI","C","5on4",54,53,9,86,0,0,0,0,0,1,0,0,0
"391",8470595,2022,"Eric Staal","FLA","C","5on4",72,1053,30,203,0.75,0.72,3,0,0,5,0,0,0
"392",8478859,2022,"Niko Mikkola","NYR","D","5on4",81,167,16,47,0,0,0,0,0,0,0,0,0
"393",8480144,2022,"David Kampf","TOR","C","5on4",82,329,34,270,0.84,0.75,1,0,0,4,0,0,0
"394",8475151,2022,"Kyle Palmieri","NYI","C","5on4",55,7294,110,209,0.9,0.89,55,5,3,1,0,1,4
"395",8474578,2022,"Erik Karlsson","SJS","D","5on4",82,15967,135,80,0.86,0.86,109,24,5,0,4,10,2
"396",8477369,2022,"Carson Soucy","SEA","D","5on4",78,697,31,74,0.95,0.79,5,0,0,0,1,0,0
"397",8476885,2022,"Jacob Trouba","NYR","D","5on4",82,5460,147,156,0.91,0.82,34,4,2,0,0,1,1
"398",8478010,2022,"Brayden Point","TBL","C","5on4",82,17112,188,229,0.89,0.87,102,24,18,47,5,6,2
"399",8480798,2022,"Philipp Kurashev","CHI","C","5on4",70,8074,142,341,0.76,0.81,29,4,0,13,2,4,1
"400",8475722,2022,"Jason Zucker","PIT","L","5on4",78,7411,172,437,0.79,0.82,35,9,2,2,2,6,5
"401",8476856,2022,"Matt Dumba","MIN","D","5on4",79,539,31,121,0.51,0.8,3,0,0,0,0,0,1
"402",8474567,2022,"Zach Bogosian","TBL","D","5on4",46,61,3,10,0,0,0,0,0,0,0,0,0
"403",8480192,2022,"Johnathan Kovacevic","MTL","D","5on4",77,114,9,36,0.3,0.67,0,0,0,0,0,0,0
"404",8478508,2022,"Yakov Trenin","NSH","C","5on4",77,2065,62,265,0.91,0.88,10,2,0,1,0,2,1
"405",8482740,2022,"Wyatt Johnston","DAL","C","5on4",82,7867,165,484,0.9,0.85,36,7,3,5,1,8,2
"406",8479980,2022,"Nicolas Hague","VGK","D","5on4",81,272,23,64,0.93,0.8,2,0,0,0,0,0,0
"407",8478057,2022,"Dakota Joshua","VAN","C","5on4",79,484,20,127,0.75,0.83,1,1,1,4,1,1,1
"408",8482745,2022,"Mason McTavish","ANA","C","5on4",80,11824,163,224,0.85,0.89,92,13,6,17,0,7,0
"409",8477429,2022,"Andrew Copp","DET","C","5on4",82,7927,157,448,0.82,0.83,24,4,1,61,2,3,1
"410",8475718,2022,"Justin Holl","TOR","D","5on4",80,267,23,69,1,1,1,0,0,0,0,0,0
"411",8479420,2022,"Tage Thompson","BUF","C","5on4",78,14724,175,213,0.89,0.9,122,29,17,12,2,9,2
"412",8476454,2022,"Ryan Nugent-Hopkins","EDM","C","5on4",82,17980,187,208,0.96,0.92,93,52,15,7,1,7,4
"413",8474037,2022,"James van Riemsdyk","PHI","L","5on4",61,7404,124,221,0.76,0.85,33,4,2,0,1,1,2
"414",8478042,2022,"Viktor Arvidsson","LAK","R","5on4",77,9749,187,322,0.89,0.87,63,23,10,4,0,6,1
"415",8473512,2022,"Claude Giroux","OTT","R","5on4",82,11889,231,416,0.84,0.87,69,20,5,100,0,1,3
"416",8482665,2022,"Matty Beniers","SEA","C","5on4",80,10596,177,370,0.88,0.88,47,10,4,21,6,7,0
"417",8475200,2022,"Dmitry Orlov","BOS","D","5on4",66,5618,128,120,0.77,0.79,21,7,1,0,2,4,3
"418",8481598,2022,"Philip Broberg","EDM","D","5on4",46,329,7,26,1,0.85,2,0,0,0,0,0,0
"419",8476897,2022,"Oskar Sundqvist","MIN","C","5on4",67,7559,138,335,0.91,0.86,23,8,3,6,0,2,1
"420",8479325,2022,"Charlie McAvoy","BOS","D","5on4",67,10204,159,94,0.88,0.88,34,18,1,0,1,5,3
"421",8481560,2022,"Arthur Kaliyev","LAK","R","5on4",56,7006,137,260,0.89,0.87,72,12,8,0,0,3,2
"422",8478020,2022,"Michael Amadio","VGK","R","5on4",67,2300,42,135,0.92,0.88,11,2,1,1,0,2,0
"423",8480049,2022,"Dylan Samberg","WPG","D","5on4",63,205,10,49,1,1,0,0,0,0,0,1,0
"424",8475178,2022,"Zack Kassian","ARI","R","5on4",51,1,1,7,0,0,0,0,0,0,0,0,0
"425",8474716,2022,"Jared Spurgeon","MIN","D","5on4",79,5651,149,158,0.85,0.87,25,4,1,0,2,2,1
"426",8481641,2022,"Joel Kiviranta","DAL","L","5on4",70,219,22,167,0.85,0.75,1,0,0,0,0,0,0
"427",8478396,2022,"Noah Hanifin","CGY","D","5on4",81,9823,185,148,0.82,0.87,70,8,1,0,7,4,0
"428",8474031,2022,"Kevin Shattenkirk","ANA","D","5on4",75,8121,155,139,0.81,0.85,54,8,1,0,1,2,1
"429",8482113,2022,"Anton Lundell","FLA","C","5on4",73,6884,134,322,0.86,0.89,35,5,0,19,1,1,1
"430",8477392,2022,"Hudson Fasching","NYI","R","5on4",49,611,21,134,0.48,0.7,0,1,0,0,0,0,0
"431",8483808,2022,"Andrei Kuzmenko","VAN","L","5on4",81,14078,180,271,0.87,0.88,63,17,12,0,0,3,0
"432",8480355,2022,"Mark Kastelic","OTT","C","5on4",65,1249,41,200,1,0.97,5,0,0,6,0,1,3
"433",8478873,2022,"Troy Terry","ANA","R","5on4",70,11112,130,189,0.86,0.88,75,11,5,0,2,3,3
"434",8475166,2022,"John Tavares","TOR","C","5on4",80,16173,179,245,0.91,0.89,147,36,18,170,0,9,4
"435",8476468,2022,"J.T. Miller","VAN","C","5on4",81,18346,187,183,0.9,0.9,143,26,10,75,3,13,4
"436",8477498,2022,"Darnell Nurse","EDM","D","5on4",82,4429,138,196,0.91,0.88,29,0,0,0,3,3,2
"437",8478427,2022,"Sebastian Aho","CAR","C","5on4",75,13658,161,204,0.89,0.89,77,13,6,108,2,13,4
"438",8480884,2022,"Calen Addison","MIN","D","5on4",62,12159,131,71,0.92,0.92,37,16,0,0,2,3,1
"439",8482222,2022,"Alexander Barabanov","SJS","L","5on4",68,10758,136,193,0.92,0.88,40,11,3,0,0,3,4
"440",8478468,2022,"Jeremy Lauzon","NSH","D","5on4",67,150,14,48,0.53,0.75,0,0,0,0,0,0,0
"441",8479385,2022,"Jordan Kyrou","STL","C","5on4",79,13289,175,235,0.86,0.83,98,23,11,0,1,6,0
"442",8478498,2022,"Jake DeBrusk","BOS","L","5on4",64,10729,171,247,0.87,0.89,57,13,6,0,1,6,3
"443",8480039,2022,"Martin Necas","CAR","C","5on4",82,14251,169,202,0.88,0.88,86,19,6,24,2,17,1
"444",8479372,2022,"Josh Mahura","FLA","D","5on4",82,920,34,102,0.92,0.83,3,0,0,0,0,0,0
"445",8477433,2022,"Ben Harpur","NYR","D","5on4",42,66,2,14,1,1,0,0,0,0,0,0,0
"446",8474679,2022,"Gustav Nyquist","MIN","C","5on4",51,4619,78,229,0.73,0.8,7,1,0,1,1,1,2
"447",8476624,2022,"Barclay Goodrow","NYR","C","5on4",82,1210,39,204,0.89,0.83,3,1,1,8,0,2,1
"448",8480849,2022,"Barrett Hayton","ARI","C","5on4",82,11245,153,306,0.85,0.86,59,10,4,82,3,7,5
"449",8474565,2022,"Alex Pietrangelo","VGK","D","5on4",73,10216,142,95,0.83,0.83,44,12,1,0,4,2,1
"450",8475690,2022,"Chris Tanev","CGY","D","5on4",65,980,79,200,0.93,0.87,1,1,0,0,0,1,0
"451",8479345,2022,"Jakob Chychrun","OTT","D","5on4",48,7697,95,94,0.84,0.86,57,8,4,0,1,6,2
"452",8477956,2022,"David Pastrnak","BOS","R","5on4",82,17592,202,108,0.88,0.88,208,34,16,1,3,21,2
"453",8477949,2022,"Alex Tuch","BUF","R","5on4",74,14026,182,190,0.89,0.9,47,20,8,4,3,2,1
"454",8478466,2022,"Daniel Sprong","SEA","R","5on4",66,7384,129,280,0.9,0.88,73,14,6,0,1,2,1
"455",8479318,2022,"Auston Matthews","TOR","C","5on4",74,15842,131,173,0.89,0.89,133,28,13,7,5,11,7
"456",8476905,2022,"Chandler Stephenson","VGK","C","5on4",81,11644,157,258,0.88,0.87,46,12,5,131,0,6,4
"457",8474613,2022,"Derek Stepan","CAR","C","5on4",73,234,8,60,1,1,0,0,0,0,0,0,0
"458",8477573,2022,"Nathan Walker","STL","L","5on4",56,315,14,132,0.66,0.67,0,0,0,1,0,0,0
"459",8479983,2022,"Mario Ferraro","SJS","D","5on4",72,2366,81,122,0.87,0.83,7,1,0,0,1,1,0
"460",8475169,2022,"Evander Kane","EDM","L","5on4",41,3552,70,164,0.89,0.88,19,1,0,0,2,1,1
"461",8479369,2022,"Andrew Peeke","CBJ","D","5on4",80,191,24,86,0.88,0.67,0,0,0,0,0,0,0
"462",8480833,2022,"Vitali Kravtsov","VAN","R","5on4",44,1770,58,217,0.92,0.86,8,3,1,0,1,1,0
"463",8480073,2022,"Erik Brannstrom","OTT","D","5on4",74,3070,73,99,0.85,0.86,9,1,0,0,0,4,1
"464",8478434,2022,"Keegan Kolesar","VGK","R","5on4",74,90,11,105,1,1,1,0,0,0,0,0,0
"465",8474870,2022,"Tyler Johnson","CHI","C","5on4",59,8031,119,167,0.82,0.83,49,8,3,18,1,3,1
"466",8480015,2022,"Owen Tippett","PHI","R","5on4",77,10418,154,270,0.89,0.85,78,11,8,2,6,6,3
"467",8471274,2022,"Alex Goligoski","MIN","D","5on4",46,1522,35,57,0.9,0.82,5,1,0,0,0,0,1
"468",8475799,2022,"Nino Niederreiter","WPG","R","5on4",78,11043,190,354,0.82,0.83,49,6,3,2,2,2,8
