"","xGoalsPercentage","corsiPercentage","shotAttemptsFor","goalsFor","faceOffsWonFor","takeawaysFor","giveawaysFor","hitsFor","playoff"
"35",1.06117908787542,1.03950499762018,1.14606804368582,1.16343490304709,1.09219198998511,1.22491972193797,0.889488979054721,1.17524471108304,1
"36",1.00111234705228,0.999524036173251,1.02518221828936,1.06648199445983,1.10354409491384,0.978157309714528,1.04666081807216,1.47016103568045,1
"37",1.04115684093437,1.05949547834365,1.21678038329879,1.18282548476454,1.11131132460192,1.40054342072762,1.06220528566729,0.999052731291443,0
"38",1.02113459399333,1.03950499762018,1.15839135598351,1.16989843028624,1.1286382215984,1.17823494124704,1.30228095185876,1.0836754025892,1
"39",1.12124582869855,1.11946692051404,1.26225927392124,1.40904893813481,1.07725500981573,1.4338896926497,1.38345761596666,1.19355857278181,1
"40",0.941045606229143,0.959543074726321,1.04308036234078,0.950138504155125,1.02766423565339,0.967041885740499,1.11574734071718,1.44679507420272,0
"41",0.981090100111235,0.999524036173251,1.10000232866823,1.01477377654663,1.10892140777482,1.0048343272522,0.884307489856344,1.12914430059994,0
"42",0.941045606229143,0.939552594002856,0.980876976457164,1.2927054478301,1.02049448517208,1.18712728042627,0.965484153964251,0.987053994316388,1
"43",0.921023359288098,0.939552594002856,1.02752951586987,1.02770083102493,1.11967603349677,0.88256466353788,0.956848338633622,1.09883170192611,0
"44",0.921023359288098,0.919562113279391,0.976769205691265,1.02770083102493,1.05036844551084,0.833656798052154,0.91366926198048,0.934006946637196,0
"45",0.921023359288098,0.959543074726321,1.00464336445987,1.02123730378578,0.952381855599708,0.978157309714528,0.934395218773989,0.724344805809915,0
"46",0.941045606229143,0.919562113279391,1.01197866939897,0.917820867959372,1.04439365344309,1.36275097921592,1.03284351354315,1.18850647300284,0
"47",1.06117908787542,1.05949547834365,1.1757026756398,1.2797783933518,1.04379617423632,1.07374995589117,0.785859195087181,1.01862961793495,1
"48",1.1412680756396,1.09947643979058,1.13403814358568,1.12465373961219,1.22602733230276,0.97148805533011,0.962029827831999,1.27881275655194,1
"49",0.941045606229143,0.939552594002856,0.974715320308316,1.02123730378578,0.951186897186157,1.15155792370938,1.04320649193991,1.23208083359646,1
"50",0.921023359288098,0.939552594002856,1.00523018885499,1.00831024930748,1.04977096630407,0.911464765870355,1.54235661805023,1.17082412377644,0
"51",1.04115684093437,1.01951451689672,1.04220012574808,1.18282548476454,1.04558861185664,0.987049648893751,0.680502248053515,1.24407957057152,1
"52",1.06117908787542,1.07948595906711,1.17804997322032,1.00184672206833,1.05514827916505,0.842549137231377,0.846309902401579,0.965582570255763,1
"53",0.961067853170189,0.959543074726321,1.04220012574808,1.00184672206833,0.990023045626547,0.95592646176647,1.13474613444457,1.00536785601516,0
"54",1.12124582869855,1.11946692051404,1.20797801737187,1.24746075715605,1.21587018578758,1.1626733476834,1.16065358043645,1.06662456583518,1
"55",1.04115684093437,0.979533555449786,1.06332580397271,0.950138504155125,1.23379456199084,0.858110730795017,1.17619804803158,1.09188506473003,1
"56",0.941045606229143,0.919562113279391,0.99730805952076,1.02770083102493,1.06291550885312,0.942587952997636,1.24355740761048,1.21502999684244,0
"57",1.02113459399333,1.01951451689672,1.13462496798081,1.17636195752539,1.03483398613469,1.20713504357952,1.18310670029609,0.915061572466056,0
"58",1.00111234705228,1.01951451689672,1.07711617725823,1.15697137580794,1.03961381978889,0.984826564098945,0.91366926198048,1.19924218503315,1
"59",1.10122358175751,1.11946692051404,1.23233122976969,1.2668513388735,1.12983318001195,1.07152687109637,1.26946485360237,1.08304389011683,1
"60",0.941045606229143,0.919562113279391,0.983224274037678,0.924284395198523,0.961344043701336,1.10931931260807,1.06565961179954,1.18598042311336,0
"61",1.10122358175751,1.07948595906711,1.19565470507417,1.34441366574331,1.25112145898732,1.39832033593281,1.26601052747012,1.02368171771392,1
"62",1.06117908787542,1.01951451689672,1.06479286496053,1.33795013850416,1.01332473469078,0.891457002717104,0.804857988814563,1.06788759077992,1
"63",0.840934371523915,0.879581151832461,0.933050788254198,1.01477377654663,0.976878503077492,1.04707293835351,1.19692400482509,1.08683296495106,0
"64",0.961067853170189,1.01951451689672,1.03838576717975,0.982456140350877,1.00675246341625,1.12488090617171,0.944758197170743,1.0243132301863,0
"65",1.04115684093437,1.03950499762018,0.683063595929488,0.723915050784857,0.705025463994765,0.431278450192314,0.39897466827503,0.796968740132618,1
"66",0.921023359288098,0.939552594002856,0.688345015485644,0.63342566943675,0.675748982862779,0.620240657750803,0.711591183243777,0.738869592674455,0
"67",0.921023359288098,0.979533555449786,0.698907854597955,0.652816251154201,0.765968343085838,0.578002046649494,0.704682530979274,0.767919166403537,0
"68",0.901001112347052,0.919562113279391,0.653428963975502,0.646352723915051,0.672164107622128,0.671371608031335,0.777223379756552,0.700978844332176,0
"69",0.961067853170189,0.939552594002856,0.64697389562909,0.749769159741459,0.624963250286885,0.713610219132644,0.763406075227547,0.754657404483739,0
"70",1.02113459399333,1.01951451689672,0.707123396129754,0.846722068328717,0.727132194645448,0.713610219132644,0.607961399276236,0.772971266182507,1
"71",1.06117908787542,1.05949547834365,0.799254826164916,0.872576177285319,0.713390172889618,0.769187339002788,0.480151332382937,0.724344805809915,1
"72",1.02113459399333,1.03950499762018,0.720033532822579,0.698060941828255,0.789867511356847,0.53798652034299,0.632141682201996,0.714240606251973,0
"73",0.981090100111235,0.999524036173251,0.686877954497823,0.814404432132964,0.746251529262255,0.806979780514485,0.620051540739116,0.768550678875908,1
"74",0.921023359288098,0.939552594002856,0.667806161656149,0.568790397045245,0.709207818442191,0.62690991213522,0.537147713565084,0.601831386169877,0
"75",1.20133481646274,1.17943836268444,0.83153016789698,0.846722068328717,0.758798592604535,0.618017572955997,0.48705998464744,0.538680138932744,1
"76",0.981090100111235,1.01951451689672,0.716219174254244,0.659279778393352,0.700843109547338,0.818095204488514,0.816948130277443,0.552573413324913,0
"77",1.08120133481646,1.05949547834365,0.732943669515404,0.775623268698061,0.74565405005548,0.729171812696284,0.658049128193881,0.791916640353647,1
"78",0.901001112347052,0.919562113279391,0.679836061756282,0.665743305632502,0.755213717363884,0.704717879953421,0.777223379756552,0.639722134512157,0
"79",1.08120133481646,1.07948595906711,0.773141140581701,0.678670360110803,0.859772578549548,0.542432689932602,0.765133238293673,0.767287653931165,1
"80",0.901001112347052,0.959543074726321,0.664285215285378,0.614035087719298,0.680528816516981,0.371255160732559,0.580326790218226,0.619513735396274,0
"81",1.04115684093437,1.07948595906711,0.756416645320541,0.691597414589104,0.780905323255218,0.724725643106673,0.564782322623095,0.802020839911588,1
"82",1.04115684093437,0.919562113279391,0.641105651677806,0.814404432132964,0.709805297648967,0.61134831857158,0.59068976861498,0.573413324913167,1
"83",0.921023359288098,0.959543074726321,0.681303122744103,0.704524469067405,0.675748982862779,0.629132996930026,0.796222173483935,0.758446479317966,1
"84",0.981090100111235,0.959543074726321,0.699494678993084,0.678670360110803,0.706220422408315,0.786972017361234,0.557873670358592,0.732554467950742,0
"85",1.06117908787542,1.05949547834365,0.723554479193349,0.723915050784857,0.69188092144571,0.74695649105473,0.998300252220638,0.700978844332176,0
"86",0.921023359288098,0.959543074726321,0.654896024963324,0.659279778393352,0.755811196570659,0.6580330992625,0.628687356069745,0.739501105146827,1
"87",0.941045606229143,0.979533555449786,0.72502154018117,0.678670360110803,0.699050671927013,0.593563640213134,0.94993968636912,0.914430059993685,0
"88",1.00111234705228,0.979533555449786,0.699494678993084,0.743305632502309,0.694868317479586,0.713610219132644,0.951666849435245,0.839280075781497,1
"89",1.00111234705228,0.999524036173251,0.708003632722446,0.685133887349954,0.759993551018086,0.497970994036487,0.594144094747231,0.684559520050521,1
"90",1.06117908787542,1.09947643979058,0.792212933423375,0.685133887349954,0.712792693682843,0.544655774727407,1.03802500274153,0.924534259551626,1
"91",1.08120133481646,1.05949547834365,0.73617120368861,0.652816251154201,0.788075073736521,0.493524824446875,0.7064096940454,0.823492263972213,0
"92",1.12124582869855,1.01951451689672,0.720620357217707,0.859649122807018,0.712792693682843,0.729171812696284,1.09329422085755,0.587306599305336,1
"93",0.961067853170189,0.979533555449786,0.680129473953846,0.6398891966759,0.699648151133788,0.602455979392357,0.537147713565084,0.857593937480265,0
"94",0.901001112347052,0.899571632555926,0.616165614884847,0.562326869806094,0.707415380821866,0.369032075937754,0.609688562342362,0.57467634985791,0
"95",1.08120133481646,0.979533555449786,0.690985725263722,0.730378578024008,0.727132194645448,0.513532587600127,0.673593595789012,0.865803599621093,1
"96",1.10122358175751,1.07948595906711,1.22939710779405,1.12465373961219,1.17703403734719,1.69843678323159,1.06738677486567,1.34070097884433,1
"97",0.961067853170189,0.979533555449786,1.07066110891181,1.07294552169898,1.17882647496752,1.40943575990684,1.7427075337208,1.12219766340385,0
"98",1.08120133481646,1.03950499762018,1.08767901637054,1.07294552169898,1.14536763938811,1.24270440029641,0.877398837591841,0.941585096305652,1
"99",1.02113459399333,0.999524036173251,1.09970891647067,1.22160664819945,1.18838614227592,1.1604502628886,0.906760609715978,1.03441742974424,1
"100",1.04115684093437,0.999524036173251,1.15017581445172,1.18282548476454,1.17165672448622,1.17156568686263,1.15892641737033,1.3766971897695,1
"101",0.921023359288098,0.959543074726321,1.04308036234078,0.950138504155125,1.13162561763228,0.980380394509333,0.848037065467705,1.06978212819703,0
"102",1.06117908787542,1.03950499762018,1.12288848007824,1.35087719298246,1.17105924527944,1.01817283602103,0.975847132361005,1.2421850331544,1
"103",0.961067853170189,0.919562113279391,0.992026639964604,0.937211449676824,1.00734994262303,1.21158121316913,1.47499725847132,1.22892327123461,0
"104",1.06117908787542,1.05949547834365,1.13403814358568,1.00831024930748,1.1334180552526,1.36942023360034,1.13820046057682,1.09504262709189,1
"105",1.02113459399333,0.959543074726321,1.03750553058706,1.04709141274238,1.01929952675853,1.05818836232753,1.37654896370216,1.19987369750553,1
"106",0.981090100111235,0.979533555449786,1.08973290175349,0.853185595567867,1.08561971871058,1.06263453191715,0.986210110757759,1.18092832333439,0
"107",0.941045606229143,0.979533555449786,1.08357124560464,1.09233610341644,1.13939284732035,1.16934260206782,1.0829312424608,1.07293969055889,1
"108",1.10122358175751,1.09947643979058,1.25404373238945,1.04709141274238,1.14536763938811,1.625074985003,1.30400811492488,1.20745184717398,1
"109",1.08120133481646,1.01951451689672,1.1126190531635,0.924284395198523,1.11131132460192,1.04707293835351,0.71849983550828,0.927691821913483,0
"110",1.02113459399333,1.03950499762018,1.28925319609715,1.33795013850416,1.27980046091253,1.30050460496136,1.49572321526483,0.834227976002526,1
"111",0.941045606229143,0.959543074726321,1.04073306476026,0.956602031394275,1.11190880380869,1.22936589152758,1.37482180063603,1.29396905588885,0
"112",0.981090100111235,0.939552594002856,0.994080525347554,0.956602031394275,1.10951888698159,1.1226578213769,1.0362978396754,1.12535522576571,0
"113",0.941045606229143,0.979533555449786,1.08943948955592,1.29916897506925,0.989425566419772,1.24270440029641,1.35064151771028,1.07357120303126,1
"114",0.961067853170189,0.959543074726321,1.05980485760194,0.911357340720222,1.1214684711171,0.82031828928332,1.22628577694923,1.11335648879065,0
"115",0.901001112347052,0.959543074726321,1.05393661365065,0.88550323176362,1.10115417808674,1.02484209040545,1.29882662572651,1.09630565203663,0
"116",1.06117908787542,1.07948595906711,1.2789837691824,1.2280701754386,1.12804074239162,1.07152687109637,1.49745037833096,1.30217871802968,0
"117",1.08120133481646,1.09947643979058,1.21501991011341,1.27331486611265,1.12087099191032,1.34496630085748,1.22801294001535,0.928954846858225,1
"118",1.00111234705228,0.999524036173251,1.0847448943949,1.04062788550323,1.04080877820244,1.00928049684181,0.86185436999671,0.975055257341332,1
"119",1.06117908787542,1.07948595906711,1.15897818037864,1.2280701754386,1.15671974431683,1.57394403472247,1.74443469678693,0.729396905588885,1
"120",0.901001112347052,0.979533555449786,1.12494236546119,1.19575253924284,1.09577686522576,1.13155016055612,1.17965237416383,0.791916640353647,0
"121",0.981090100111235,0.959543074726321,1.08357124560464,1.07940904893813,1.21407774816726,0.895903172306715,1.17792521109771,1.02999684243764,0
"122",0.961067853170189,0.999524036173251,1.10117597745849,1.00184672206833,1.09219198998511,0.962595716150887,1.0898398947253,0.9119040101042,0
"123",1.02113459399333,1.03950499762018,1.14430757050043,1.06001846722068,1.17882647496752,1.16934260206782,1.17447088496546,0.885380486264604,1
"124",0.901001112347052,0.939552594002856,1.02870316466013,0.963065558633426,1.21407774816726,0.853664561205406,1.46290711700844,1.02305020524155,0
"125",1.02113459399333,0.959543074726321,1.06655333814591,0.89196675900277,1.20451808085885,1.07374995589117,1.51126768285996,1.08114935269972,1
"126",0.921023359288098,0.899571632555926,1.0559904990336,1.09879963065559,1.16329201559136,1.18490419563146,1.43699967101656,1.06030944111146,0
